genome,depth,polisher,chrom_region,error_count,error_type,existing
ATCC_19119_Listeria_ivanovii,47.6,hypo,chromosome 1338212-1338242,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.6,pilon,chromosome 1188857-1188887,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.6,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.6,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.6,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.6,fmlrc2,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.6,hypo,chromosome 125042-125072,1,SNP,False
ATCC_35221_Campylobacter_lari,47.6,hypo,chromosome 1162443-1162472,1,Insertion,False
ATCC_35221_Campylobacter_lari,47.6,nextpolish,chromosome 1162443-1162472,1,Insertion,False
ATCC_35221_Campylobacter_lari,47.6,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.6,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,47.6,hypo,chromosome_1 1761123-1761153,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.6,hypo,chromosome_1 2431605-2431634,1,Insertion,False
ATCC_14035_Vibrio_cholerae,47.6,hypo,chromosome_2 948639-948669,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.6,nextpolish,chromosome_1 2431604-2431634,1,Deletion,False
ATCC_14035_Vibrio_cholerae,47.6,pypolca,chromosome_1 2431604-2431634,1,Deletion,False
ATCC_25922_Escherichia_coli,47.6,hypo,chromosome 697295-697325,1,SNP,False
ATCC_25922_Escherichia_coli,47.6,hypo,chromosome 1664158-1664188,1,SNP,False
ATCC_25922_Escherichia_coli,47.6,hypo,chromosome 3161605-3161635,1,SNP,False
ATCC_25922_Escherichia_coli,47.6,hypo,chromosome 3358360-3358390,1,SNP,False
ATCC_25922_Escherichia_coli,47.6,hypo,chromosome 3969672-3969702,1,SNP,False
ATCC_35897_Listeria_welshimeri,47.6,hypo,chromosome 1042477-1042507,1,SNP,False
ATCC_35897_Listeria_welshimeri,47.6,hypo,chromosome 1759542-1759572,1,SNP,False
ATCC_35897_Listeria_welshimeri,47.6,hypo,chromosome 1945093-1945123,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.6,fmlrc2,chromosome_1 2879364-2879394,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.6,hypo,chromosome_1 1878562-1878627,4,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.6,hypo,chromosome_1 3066241-3066271,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.6,hypo,chromosome_2 375869-375899,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.6,hypo,chromosome_2 998178-998208,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.6,hypo,chromosome_2 1275344-1275374,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.6,hypo,chromosome_2 1563014-1563044,1,SNP,False
ATCC_33560_Campylobacter_jejuni,47.6,hypo,chromosome 746656-746686,1,SNP,False
ATCC_33560_Campylobacter_jejuni,47.6,hypo,chromosome 988797-988826,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,47.6,hypo,chromosome 1020951-1020981,1,SNP,False
ATCC_33560_Campylobacter_jejuni,47.6,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,47.6,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_10708_Salmonella_enterica,47.7,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.7,hypo,chromosome 1523986-1524016,1,SNP,False
ATCC_10708_Salmonella_enterica,47.7,hypo,chromosome 1779099-1779128,1,Insertion,False
ATCC_10708_Salmonella_enterica,47.7,hypo,chromosome 1958501-1958531,1,SNP,False
ATCC_10708_Salmonella_enterica,47.7,hypo,chromosome 2362465-2362495,1,SNP,False
ATCC_10708_Salmonella_enterica,47.7,hypo,chromosome 4059037-4059068,2,SNP,False
ATCC_10708_Salmonella_enterica,47.7,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.7,nextpolish,chromosome 1836331-1836361,1,SNP,False
ATCC_10708_Salmonella_enterica,47.7,nextpolish,chromosome 2316184-2316220,2,SNP,False
ATCC_10708_Salmonella_enterica,47.7,nextpolish,chromosome 2362453-2362497,3,SNP,False
ATCC_10708_Salmonella_enterica,47.7,pilon,chromosome 1135346-1135376,1,SNP,False
ATCC_10708_Salmonella_enterica,47.7,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.7,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.7,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.7,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.7,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,47.7,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.7,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.7,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,47.7,hypo,chromosome_1 2658306-2658336,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.7,hypo,chromosome_1 2748992-2749022,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.7,hypo,chromosome_2 275470-275500,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.7,hypo,chromosome_2 922849-922879,1,SNP,False
ATCC_25922_Escherichia_coli,47.7,hypo,chromosome 326964-326994,1,SNP,False
ATCC_25922_Escherichia_coli,47.7,hypo,chromosome 1941550-1941580,1,SNP,False
ATCC_25922_Escherichia_coli,47.7,hypo,chromosome 2889262-2889292,1,SNP,False
ATCC_25922_Escherichia_coli,47.7,hypo,chromosome 3775604-3775634,1,SNP,False
ATCC_25922_Escherichia_coli,47.7,hypo,chromosome 4023345-4023375,1,SNP,False
ATCC_35897_Listeria_welshimeri,47.7,hypo,chromosome 1634952-1634982,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.7,hypo,chromosome_1 1253998-1254028,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.7,hypo,chromosome_1 2233897-2233926,1,Insertion,False
ATCC_17802_Vibrio_parahaemolyticus,47.7,hypo,chromosome_2 375869-375899,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.7,nextpolish,chromosome_2 998154-998184,1,SNP,False
ATCC_33560_Campylobacter_jejuni,47.7,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,47.7,hypo,chromosome 1359195-1359225,1,SNP,False
ATCC_33560_Campylobacter_jejuni,47.7,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_10708_Salmonella_enterica,47.8,fmlrc2,chromosome 2075941-2075973,2,SNP,False
ATCC_10708_Salmonella_enterica,47.8,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.8,hypo,chromosome 525861-525891,1,SNP,False
ATCC_10708_Salmonella_enterica,47.8,hypo,chromosome 1836199-1836229,1,Deletion,False
ATCC_10708_Salmonella_enterica,47.8,hypo,chromosome 2652857-2652887,1,SNP,False
ATCC_10708_Salmonella_enterica,47.8,hypo,chromosome 2926593-2926623,1,SNP,False
ATCC_10708_Salmonella_enterica,47.8,hypo,chromosome 3422430-3422460,1,SNP,False
ATCC_10708_Salmonella_enterica,47.8,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.8,nextpolish,chromosome 2362449-2362479,1,SNP,False
ATCC_10708_Salmonella_enterica,47.8,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.8,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.8,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.8,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.8,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,47.8,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.8,hypo,chromosome 180598-180628,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.8,hypo,chromosome 1941814-1941844,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.8,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.8,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.8,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.8,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_14035_Vibrio_cholerae,47.8,hypo,chromosome_1 227241-227271,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.8,hypo,chromosome_1 691262-691292,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.8,hypo,chromosome_1 772336-772366,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.8,hypo,chromosome_1 2222880-2222910,1,SNP,False
ATCC_25922_Escherichia_coli,47.8,hypo,chromosome 1768601-1768631,1,SNP,False
ATCC_25922_Escherichia_coli,47.8,hypo,chromosome 3847104-3847134,1,SNP,False
ATCC_25922_Escherichia_coli,47.8,hypo,chromosome 4976567-4976597,1,SNP,False
ATCC_35897_Listeria_welshimeri,47.8,hypo,chromosome 1759542-1759572,1,SNP,False
ATCC_35897_Listeria_welshimeri,47.8,hypo,chromosome 1945093-1945123,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.8,hypo,chromosome_1 1878561-1878591,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.8,hypo,chromosome_1 1896179-1896209,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.8,hypo,chromosome_1 3187588-3187618,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.8,hypo,chromosome_2 550054-550084,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.8,hypo,chromosome_2 1734417-1734447,1,SNP,False
ATCC_33560_Campylobacter_jejuni,47.8,hypo,chromosome 1486521-1486551,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,47.8,nextpolish,chromosome 1486521-1486551,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,47.8,pilon,chromosome 1486521-1486551,1,Deletion,False
ATCC_10708_Salmonella_enterica,47.9,fmlrc2,plasmid 12130-12183,2,Mixed,False
ATCC_10708_Salmonella_enterica,47.9,hypo,chromosome 687671-687701,1,SNP,False
ATCC_10708_Salmonella_enterica,47.9,hypo,chromosome 2548723-2548753,1,SNP,False
ATCC_10708_Salmonella_enterica,47.9,hypo,chromosome 3350471-3350501,1,SNP,False
ATCC_10708_Salmonella_enterica,47.9,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.9,nextpolish,chromosome 1571748-1571778,1,SNP,False
ATCC_10708_Salmonella_enterica,47.9,nextpolish,chromosome 1836341-1836375,2,Mixed,False
ATCC_10708_Salmonella_enterica,47.9,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.9,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.9,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.9,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,47.9,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,fmlrc2,chromosome 1777282-1777312,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.9,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,hypo,chromosome 70173-70203,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.9,hypo,chromosome 1753344-1753374,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.9,hypo,chromosome 1959412-1959442,1,SNP,False
ATCC_19119_Listeria_ivanovii,47.9,hypo,chromosome 2671891-2671920,1,Insertion,False
ATCC_19119_Listeria_ivanovii,47.9,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,polypolish-careful,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,polypolish,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,pypolca,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,pypolca-careful,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,47.9,pypolca-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.9,hypo,chromosome 561656-561687,2,SNP,False
ATCC_35221_Campylobacter_lari,47.9,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,47.9,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,47.9,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,47.9,fmlrc2,chromosome_1 2427772-2427802,1,SNP,False
ATCC_14035_Vibrio_cholerae,47.9,fmlrc2,chromosome_1 2427803-2427832,1,Insertion,False
ATCC_14035_Vibrio_cholerae,47.9,hypo,chromosome_1 2884831-2884861,1,SNP,False
ATCC_25922_Escherichia_coli,47.9,hypo,chromosome 1573819-1573849,1,SNP,False
ATCC_25922_Escherichia_coli,47.9,hypo,chromosome 1664158-1664188,1,SNP,False
ATCC_25922_Escherichia_coli,47.9,hypo,chromosome 2738095-2738125,1,SNP,False
ATCC_25922_Escherichia_coli,47.9,hypo,chromosome 3215730-3215770,2,SNP,False
ATCC_25922_Escherichia_coli,47.9,hypo,chromosome 3775604-3775634,1,SNP,False
ATCC_35897_Listeria_welshimeri,47.9,hypo,chromosome 1634952-1634982,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.9,hypo,chromosome_1 929130-929160,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,47.9,hypo,chromosome_2 375869-375899,1,SNP,False
ATCC_33560_Campylobacter_jejuni,47.9,hypo,chromosome 1620680-1620715,2,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,47.9,hypo,chromosome 2912327-2912357,1,SNP,False
ATCC_10708_Salmonella_enterica,48.0,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.0,hypo,chromosome 1144575-1144605,1,SNP,False
ATCC_10708_Salmonella_enterica,48.0,hypo,chromosome 2077313-2077343,1,SNP,False
ATCC_10708_Salmonella_enterica,48.0,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.0,nextpolish,chromosome 1046941-1046973,2,SNP,False
ATCC_10708_Salmonella_enterica,48.0,nextpolish,chromosome 2362465-2362495,1,SNP,False
ATCC_10708_Salmonella_enterica,48.0,nextpolish,plasmid 12152-12183,2,Deletion,False
ATCC_10708_Salmonella_enterica,48.0,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.0,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.0,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.0,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.0,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,48.0,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.0,hypo,chromosome 1236186-1236215,1,Insertion,False
ATCC_19119_Listeria_ivanovii,48.0,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.0,polypolish-careful,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,48.0,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.0,polypolish,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,48.0,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,48.0,fmlrc2,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,48.0,hypo,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,48.0,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,48.0,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,48.0,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,48.0,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,48.0,fmlrc2,chromosome_1 1854603-1854640,5,SNP,False
ATCC_14035_Vibrio_cholerae,48.0,hypo,chromosome_1 1016192-1016222,1,SNP,False
ATCC_14035_Vibrio_cholerae,48.0,hypo,chromosome_1 2720797-2720827,1,SNP,False
ATCC_25922_Escherichia_coli,48.0,hypo,chromosome 1664158-1664188,1,SNP,False
ATCC_25922_Escherichia_coli,48.0,hypo,chromosome 1829678-1829708,1,SNP,False
ATCC_25922_Escherichia_coli,48.0,hypo,chromosome 2534061-2534091,1,SNP,False
ATCC_25922_Escherichia_coli,48.0,hypo,chromosome 3000455-3000485,1,SNP,False
ATCC_25922_Escherichia_coli,48.0,hypo,chromosome 3847104-3847134,1,SNP,False
ATCC_25922_Escherichia_coli,48.0,hypo,chromosome 4902775-4902805,1,SNP,False
ATCC_35897_Listeria_welshimeri,48.0,hypo,chromosome 1945093-1945123,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_1 383628-383658,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_1 519100-519130,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_1 519152-519182,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_1 1844050-1844080,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_1 1911661-1911691,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_2 206837-206867,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_2 852218-852248,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.0,hypo,chromosome_2 998169-998199,1,SNP,False
ATCC_33560_Campylobacter_jejuni,48.0,hypo,chromosome 541062-541092,1,SNP,False
ATCC_33560_Campylobacter_jejuni,48.0,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,48.0,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,48.0,nextpolish,chromosome 1486521-1486551,1,Deletion,False
ATCC_33560_Campylobacter_jejuni,48.0,pypolca,chromosome 1486521-1486551,1,Deletion,False
ATCC_BAA-679_Listeria_monocytogenes,48.0,hypo,chromosome 747778-747808,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.1,hypo,chromosome 471465-471495,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,hypo,chromosome 2977879-2977909,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,hypo,chromosome 3382868-3382898,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,hypo,chromosome 4404694-4404724,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.1,nextpolish,chromosome 1577197-1577227,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,nextpolish,chromosome 1836324-1836364,3,SNP,False
ATCC_10708_Salmonella_enterica,48.1,nextpolish,chromosome 2362449-2362479,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,nextpolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.1,pilon,chromosome 1135346-1135376,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.1,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.1,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.1,pypolca,chromosome 1836331-1836364,2,SNP,False
ATCC_10708_Salmonella_enterica,48.1,pypolca,chromosome 2362462-2362492,1,SNP,False
ATCC_10708_Salmonella_enterica,48.1,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.1,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,48.1,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.1,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.1,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.1,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,48.1,hypo,chromosome 439474-439504,1,SNP,False
ATCC_35221_Campylobacter_lari,48.1,hypo,chromosome 1048772-1048802,1,SNP,False
ATCC_35221_Campylobacter_lari,48.1,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,48.1,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,48.1,hypo,chromosome_1 622029-622059,1,SNP,False
ATCC_14035_Vibrio_cholerae,48.1,hypo,chromosome_1 1815912-1815942,1,SNP,False
ATCC_14035_Vibrio_cholerae,48.1,hypo,chromosome_1 2452558-2452588,1,SNP,False
ATCC_14035_Vibrio_cholerae,48.1,hypo,chromosome_2 988955-988990,2,SNP,False
ATCC_25922_Escherichia_coli,48.1,hypo,chromosome 108309-108339,1,SNP,False
ATCC_25922_Escherichia_coli,48.1,hypo,chromosome 3596653-3596683,1,SNP,False
ATCC_35897_Listeria_welshimeri,48.1,hypo,chromosome 1945093-1945123,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.1,hypo,chromosome_1 731556-731586,1,SNP,False
ATCC_33560_Campylobacter_jejuni,48.1,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,48.1,hypo,chromosome 1378339-1378369,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,48.1,hypo,chromosome 1653749-1653779,1,SNP,False
ATCC_10708_Salmonella_enterica,48.2,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.2,hypo,chromosome 1845829-1845859,1,SNP,False
ATCC_10708_Salmonella_enterica,48.2,hypo,chromosome 2650633-2650663,1,SNP,False
ATCC_10708_Salmonella_enterica,48.2,hypo,chromosome 2703027-2703057,1,SNP,False
ATCC_10708_Salmonella_enterica,48.2,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.2,nextpolish,chromosome 3454445-3454475,1,SNP,False
ATCC_10708_Salmonella_enterica,48.2,nextpolish,plasmid 12125-12157,3,SNP,False
ATCC_10708_Salmonella_enterica,48.2,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.2,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.2,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.2,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.2,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,48.2,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.2,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.2,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,48.2,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_14035_Vibrio_cholerae,48.2,hypo,chromosome_1 348357-348387,1,SNP,False
ATCC_14035_Vibrio_cholerae,48.2,hypo,chromosome_1 614362-614392,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,fmlrc2,chromosome 2911425-2911456,2,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 1073563-1073593,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 2915394-2915424,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 3059582-3059612,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 3358360-3358390,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 3669751-3669781,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 3847104-3847134,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 4145748-4145778,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,hypo,chromosome 4881705-4881735,1,SNP,False
ATCC_25922_Escherichia_coli,48.2,nextpolish,chromosome 3358380-3358410,1,SNP,False
ATCC_35897_Listeria_welshimeri,48.2,hypo,chromosome 1945093-1945123,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.2,fmlrc2,chromosome_1 1344170-1344199,1,Insertion,False
ATCC_17802_Vibrio_parahaemolyticus,48.2,hypo,chromosome_1 39312-39342,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.2,hypo,chromosome_1 326614-326644,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,48.2,hypo,chromosome_1 1934210-1934240,1,SNP,False
ATCC_33560_Campylobacter_jejuni,48.2,hypo,chromosome 1083484-1083514,1,SNP,False
ATCC_33560_Campylobacter_jejuni,48.2,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_10708_Salmonella_enterica,48.3,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.3,hypo,chromosome 281977-282007,1,SNP,False
ATCC_10708_Salmonella_enterica,48.3,hypo,chromosome 2169206-2169236,1,SNP,False
ATCC_10708_Salmonella_enterica,48.3,hypo,chromosome 2290997-2291027,1,SNP,False
ATCC_10708_Salmonella_enterica,48.3,hypo,chromosome 3312500-3312530,1,SNP,False
ATCC_10708_Salmonella_enterica,48.3,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.3,nextpolish,plasmid 12133-12163,1,SNP,False
ATCC_10708_Salmonella_enterica,48.3,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.3,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.3,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.3,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,48.3,pypolca-careful,plasmid 12153-12183,1,Deletion,True
